"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL3545349";"EVT-101";"EVT-101|EVT101";"Small molecule";"2.0";"391.22";"";"";"3.77";"43.60";"4";"0";"0";"4";"N";"0.74";"None";"7.00";"1.99";"1.86";"3";"MOL";"0";"23";"4";"0";"0";"318.1092";"-1.85";"NEUTRAL";"C16H15Cl2F3N4";"Cc1nccn1Cc1cc(-c2ccc(F)c(C(F)F)c2)cnn1.Cl.Cl";"OJBLXSPBJMGZDN-UHFFFAOYSA-N"
"CHEMBL475251";"R-406";"R-406|R940406|TAMATINIB";"Small molecule";"2.0";"470.46";"496";"976";"3.63";"128.75";"10";"3";"0";"7";"N";"0.47";"10.90";"3.05";"3.63";"3.63";"3";"MOL";"0";"34";"11";"3";"1";"470.1714";"-0.63";"NEUTRAL";"C22H23FN6O5";"COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC";"NHHQJBCNYHBUSI-UHFFFAOYSA-N"
"CHEMBL4650215";"INAVOLISIB";"GDC-0077|GDC0077|INAVOLISIB|RG-6114|RG6114|RO-7113755|RO7113755";"Small molecule";"2.0";"407.38";"18";"54";"1.82";"111.71";"7";"2";"0";"5";"N";"0.78";"None";"3.32";"1.16";"1.16";"2";"MOL";"0";"29";"9";"3";"0";"407.1405";"-0.96";"NEUTRAL";"C18H19F2N5O4";"C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)OC[C@H]3C(F)F)nc1-2)C(N)=O";"SGEUNORSOZVTOL-CABZTGNLSA-N"
"CHEMBL324846";"OCTANOIC ACID";"CAPRYLIC ACID|EDENOR C 8-98-100|FEMA NO. 2799|KORTACID-0899|N-OCTANOIC ACID|NSC-5024|OCTANOIC ACID|PRIFAC-2901";"Small molecule";"2.0";"144.21";"35";"70";"2.43";"37.30";"1";"1";"0";"6";"N";"0.58";"5.19";"None";"2.70";"0.51";"0";"MOL";"0";"10";"2";"1";"0";"144.1150";"0.69";"ACID";"C8H16O2";"CCCCCCCC(=O)O";"WWZKQHOCKIZLMA-UHFFFAOYSA-N"
"CHEMBL1743038";"LUCATUMUMAB";"CHIR-12.12|HCD-122|HCD122|LUCATUMUMAB";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2105801";"CELGOSIVIR HYDROCHLORIDE";"CELGOSIVIR HCL|CELGOSIVIR HYDROCHLORIDE|MDL 28,574A|MDL-28574A";"Small molecule";"2.0";"295.76";"";"";"-1.13";"90.23";"6";"3";"0";"3";"N";"0.56";"12.93";"8.19";"-0.97";"-1.82";"0";"MOL";"0";"18";"6";"3";"0";"259.1420";"1.71";"NEUTRAL";"C12H22ClNO5";"CCCC(=O)O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O.Cl";"KXNZMBFOWDNCRU-QVMZSJACSA-N"
"CHEMBL3260505";"MBX-2982";"MBX-2982";"Small molecule";"2.0";"448.56";"17";"31";"3.43";"94.74";"10";"0";"0";"7";"N";"0.42";"None";"3.09";"3.53";"3.53";"4";"MOL";"0";"32";"9";"0";"0";"448.1794";"-2.34";"NEUTRAL";"C22H24N8OS";"CCc1cnc(N2CCC(c3nc(COc4ccc(-n5cnnn5)cc4)cs3)CC2)nc1";"NFTMKHWBOINJGM-UHFFFAOYSA-N"
"CHEMBL4298049";"MS-1819";"ADRULIPASE ALFA|LIPASE 2 (YARROWIA LIPOLYTICA)|MS-1819|MS1819|MS1819-SD";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1088751";"PH-797804";"PH-797804|PHA-797804";"Small molecule";"2.0";"477.31";"281";"358";"4.43";"60.33";"4";"1";"0";"5";"N";"0.59";"None";"None";"4.24";"4.24";"3";"MOL";"0";"30";"5";"1";"0";"476.0547";"-1.48";"NEUTRAL";"C22H19BrF2N2O3";"CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1";"KCAJXIDMCNPGHZ-UHFFFAOYSA-N"
"CHEMBL2107757";"MANITIMUS";"FK-778|FK778|HMR 1715|HMR-1715|MANITIMUS|MNA-715";"Small molecule";"2.0";"309.25";"";"";"3.28";"96.91";"4";"2";"0";"4";"N";"0.51";"4.99";"None";"1.84";"-0.54";"1";"MOL";"0";"22";"5";"2";"0";"309.0725";"-1.57";"ACID";"C14H10F3N3O2";"N#CCC/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1";"OQUXVPJVBSENGK-QXMHVHEDSA-N"
"CHEMBL1743005";"DACETUZUMAB";"DACETUZUMAB|HU-S2C6|HUS2C6|SGN-40";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3716365";"GLPG-1205";"GLPG-1205|GLPG1205";"Small molecule";"2.0";"378.43";"16";"121";"2.02";"62.58";"6";"0";"0";"3";"N";"0.77";"None";"None";"2.24";"2.24";"2";"MOL";"0";"28";"6";"0";"0";"378.1580";"-0.43";"NEUTRAL";"C22H22N2O4";"O=c1nc(OC[C@@H]2COCCO2)cc2n1CCc1cc(C#CC3CC3)ccc1-2";"IRBAWVGZNJIROV-SFHVURJKSA-N"
"CHEMBL5095036";"AZENOSERTIB";"AZENOSERTIB|ZN-C3";"Small molecule";"2.0";"526.65";"";"";"3.20";"104.34";"10";"2";"1";"7";"N";"0.35";"13.36";"7.96";"3.68";"3.01";"4";"MOL";"0";"39";"10";"2";"1";"526.2805";"-0.92";"NEUTRAL";"C29H34N8O2";"C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1ccc2c(n1)[C@@](O)(CC)CC2";"OXTSYWDBUVRXFF-GDLZYMKVSA-N"
"CHEMBL4297440";"T-900607";"T 900607|T-900607|T900607";"Small molecule";"2.0";"411.31";"";"";"2.68";"110.52";"4";"3";"0";"5";"N";"0.40";"5.84";"None";"1.92";"1.06";"2";"MOL";"0";"27";"7";"4";"0";"411.0312";"-1.43";"ACID";"C14H10F5N3O4S";"COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(N)=O";"FSXLOWIFSZNIMV-UHFFFAOYSA-N"
"CHEMBL4297422";"RG-4733";"RG 4733|RG-4733|RO 4929097|RO-4929097|RO4929097";"Small molecule";"2.0";"469.41";"4";"16";"3.80";"87.30";"3";"3";"0";"5";"N";"0.46";"10.85";"None";"3.78";"3.78";"2";"MOL";"0";"33";"6";"3";"0";"469.1425";"-0.23";"NEUTRAL";"C22H20F5N3O3";"CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@@H]1C(=O)Nc2ccccc2-c2ccccc21";"OJPLJFIFUQPSJR-INIZCTEOSA-N"
"CHEMBL1773903";"FUCOXANTHIN";"ALL-TRANS-FUCOXANTHIN|CHEBI:5186|FUCOXANTHIN|FUCOXANTHIN, ALL-TRANS-|SEBATROL";"Small molecule";"2.0";"632.88";"5";"5";"8.14";"96.36";"6";"2";"2";"10";"N";"0.08";"None";"None";"6.30";"6.30";"0";"MOL";"0";"46";"6";"2";"2";"632.4077";"2.42";"NEUTRAL";"C40H56O6";"CC(=O)O[C@H]1CC(C)(C)C(=C=C/C(C)=C/C=C/C(C)=C/C=C(C)/C=C/C=C(\C)C(=O)C[C@@]23O[C@]2(C)C[C@@H](O)CC3(C)C)[C@](C)(O)C1";"MNUMHDZZMWCBBX-JWAQYZNWSA-N"
"CHEMBL5095364";"BOSEROLIMAB";"BOSEROLIMAB|MK 5890|MK-5890|MK5890";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545409";"BVT.115959";"BVT.115959";"Small molecule";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1197564";"NORKETOTIFEN";"N-DESMETHYLKETOTIFEN|NORKETOTIFEN";"Small molecule";"2.0";"295.41";"2";"4";"3.67";"29.10";"3";"1";"0";"0";"N";"0.80";"12.67";"9.63";"2.96";"0.77";"2";"MOL";"0";"21";"2";"1";"0";"295.1031";"0.17";"BASE";"C18H17NOS";"O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21";"IYSYPCSSDZBWHN-UHFFFAOYSA-N"
"CHEMBL2103829";"FAXELADOL";"EM-906|EM906|FAXELADOL|Faxeladol|GCR-9905|GCR9905|GRT-TA300|GRT9906|GRTA-0009906|GRTA-9906|GRTA0009906|GRTA9906";"Small molecule";"2.0";"233.35";"";"";"3.23";"23.47";"2";"1";"0";"3";"N";"0.87";"10.28";"9.61";"2.94";"1.05";"1";"MOL";"0";"17";"2";"1";"0";"233.1780";"0.37";"BASE";"C15H23NO";"CN(C)C[C@@H]1CCCC[C@H]1c1cccc(O)c1";"JIRYWFYYBBRJAN-ZFWWWQNUSA-N"
"CHEMBL4650374";"APG-2575";"APG-2575|APG2575|LISAFTOCLAX";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108618";"LITGENPROSTUCEL-L";"CG8711|GVAX Prostate|LITGENPROSTUCEL-L";"Cell";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297904";"BAY-1093884";"BAY-1093884|BAY1093884|BEFOVACIMAB";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095278";"LORIGERLIMAB";"AEX-1344|AEX1344|LORIGERLIMAB|MGD 019|MGD-019|MGD019";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297333";"VB-201";"VB 201|VB-201";"Small molecule";"2.0";"581.77";"";"";"6.33";"114.35";"7";"1";"2";"30";"N";"0.06";"1.85";"None";"2.66";"1.77";"0";"MOL";"0";"39";"9";"1";"2";"581.4057";"0.47";"ACID";"C29H60NO8P";"CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OCCCCC(=O)O";"JGGNOCUEWOGWPL-MUUNZHRXSA-N"
"CHEMBL2109430";"GIMSILUMAB";"GIMSILUMAB|MORAb-022";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL155886";"CERAMIDE";"CERAMIDE";"Small molecule";"2.0";"343.55";"11";"15";"4.33";"69.56";"3";"3";"0";"17";"N";"0.34";"13.82";"None";"4.59";"4.59";"0";"MOL";"0";"24";"4";"3";"0";"343.3086";"0.90";"NEUTRAL";"C20H41NO3";"CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO)NC(C)=O";"CRJGESKKUOMBCT-VQTJNVASSA-N"
"CHEMBL194378";"PSILOCYBINE";"CY 39|CY-39|INDOCYBIN|PSILOCYBIN|PSILOCYBINE|TEONANACATL";"Small molecule";"2.0";"284.25";"5";"7";"1.74";"85.79";"3";"3";"0";"5";"N";"0.73";"1.74";"9.54";"-0.14";"-0.89";"2";"MOL";"0";"19";"6";"3";"0";"284.0926";"0.39";"ZWITTERION";"C12H17N2O4P";"CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12";"QVDSEJDULKLHCG-UHFFFAOYSA-N"
"CHEMBL2108627";"VOCIMAGENE AMIRETROREPVEC";"TOCA 511|TOCA-511|VOCIMAGENE AMIRETROREPVEC";"Gene";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297328";"SUVN-G3031";"SAMELISANT|SUVN-G3031|SUVN-G3031 FREE BASE";"Small molecule";"2.0";"373.50";"";"";"2.35";"54.04";"5";"1";"0";"6";"N";"0.83";"13.97";"9.11";"1.66";"-0.05";"1";"MOL";"0";"27";"6";"1";"0";"373.2365";"-1.49";"BASE";"C21H31N3O3";"O=C(CN1CCOCC1)Nc1ccc(OC2CCN(C3CCC3)CC2)cc1";"LNXDUSQEXVQFGP-UHFFFAOYSA-N"
"CHEMBL2109081";"DELIGOPARIN SODIUM";"DELIGOPARIN|DELIGOPARIN SODIUM|OP-2000|OP2000";"Oligosaccharide";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297885";"SOLNATIDE";"AP-301|AP301|SOLNATIDE";"Protein";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL561339";"ADL-5747";"";"Small molecule";"2.0";"392.50";"21";"55";"3.82";"61.80";"4";"2";"0";"4";"N";"0.83";"8.41";"9.84";"1.80";"0.91";"2";"MOL";"0";"29";"5";"2";"0";"392.2100";"-0.07";"BASE";"C24H28N2O3";"CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1";"ALGHKWSXJUQNJJ-UHFFFAOYSA-N"
"CHEMBL2108467";"GINSENG, ASIAN";"ARALIA GINSENG ROOT|ASIAN GINSENG|ASIAN GINSENG ROOT|ASIAN GINSENG WHOLE|B1673|CHINESE GINSENG ROOT|CHINESE GINSENG WHOLE|GINSENG|GINSENG (PANAX GINSENG)|GINSENG RADIX|GINSENG RADIX ET RHIZOMA|GINSENG RADIX ET RHIZOMA RUBRA|GINSENG ROOT|GINSENG, ASIAN|GINSENG, KOREAN|HONG SHEN ROOT|HONG SHEN WHOLE|HONGSHEN|INSAM ROOT|INSAM WHOLE|KOREAN GINSENG|KOREAN GINSENG ROOT|KOREAN GINSENG WHOLE|MAN ROOT|MAN WHOLE|NINJIN ROOT|NINJIN WHOLE|PANAX GINSENG|PANAX GINSENG C. A. MEYER. ROOT|PANAX GINSENG RHIZOME|PANAX GINSENG ROOT|PANAX GINSENG ROOT POWDER|PANAX GINSENG WHOLE|PANAX SCHINSENG ROOT|PANAX SCHINSENG WHOLE|PANAX VERUS ROOT|PROSAPOGENIN|RED GINSENG|REN SENG ROOT|REN SENG WHOLE|REN SHEN|REN SHEN ROOT|REN SHEN WHOLE|RENSHEN|TRUE GINSENG ROOT|TRUE GINSENG WHOLE";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3348861";"AMPELOPSIN";"AMPELOPSIN|AMPELOPTIN|Ampelopsin|DIHYDROMYRICETIN|MYRICELINE SPE|TELOCAPIL";"Small molecule";"2.0";"320.25";"14";"26";"0.89";"147.68";"8";"6";"1";"1";"N";"0.42";"7.72";"None";"1.51";"1.34";"2";"MOL";"0";"23";"8";"6";"1";"320.0532";"2.27";"NEUTRAL";"C15H12O8";"O=C1c2c(O)cc(O)cc2O[C@H](c2cc(O)c(O)c(O)c2)[C@H]1O";"KJXSIXMJHKAJOD-LSDHHAIUSA-N"
"CHEMBL5095287";"ROSNILIMAB";"ANB-030|ANB030|ROSNILIMAB";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2105631";"BUDIODARONE";"ATI-2042|BUDIODARONE|Budiodarone";"Small molecule";"2.0";"703.35";"";"";"6.48";"68.98";"6";"0";"2";"12";"N";"0.12";"None";"8.47";"7.02";"5.92";"3";"MOL";"0";"35";"6";"0";"2";"703.0292";"-0.41";"NEUTRAL";"C27H31I2NO5";"CC[C@H](C)OC(=O)Cc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1";"ZXOSVKYCXLTVGS-KRWDZBQOSA-N"
"CHEMBL2109546";"SAR-279356";"ANTI-PNAG ANTIBODY F598|F-598|F598|SAR-279356";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4650368";"IRSENONTRINE";"E-2027|E2027|ER-592221-00|IRSENONTRINE";"Small molecule";"2.0";"390.44";"";"";"3.53";"82.03";"6";"1";"0";"3";"N";"0.58";"None";"3.86";"2.88";"2.88";"4";"MOL";"0";"29";"7";"1";"0";"390.1692";"-0.69";"NEUTRAL";"C22H22N4O3";"COc1ncc(C)c(-c2ccc3c(c2)[nH]c(=O)c2cnn([C@H]4CCOC4)c23)c1C";"CKJDCNZBABIEBZ-HNNXBMFYSA-N"
"CHEMBL2152047";"L-THREONIC ACID";"L-THREONATE|L-Threonic Acid|THREONATE|THREONIC ACID, L-";"Small molecule";"2.0";"136.10";"1";"2";"-2.21";"97.99";"4";"4";"0";"3";"N";"0.35";"3.40";"None";"-2.15";"-5.55";"0";"MOL";"0";"9";"5";"4";"0";"136.0372";"1.66";"ACID";"C4H8O5";"O=C(O)[C@H](O)[C@@H](O)CO";"JPIJQSOTBSSVTP-STHAYSLISA-N"
"CHEMBL4650322";"RUNCACIGUAT";"RUNCACIGUAT";"Small molecule";"2.0";"488.33";"9";"42";"6.88";"66.40";"2";"2";"1";"8";"N";"0.43";"4.01";"None";"6.44";"3.29";"2";"MOL";"0";"32";"4";"2";"1";"487.0929";"-0.60";"ACID";"C23H22Cl2F3NO3";"C[C@H]([C@H](C(=O)Nc1cc([C@@H](CC(=O)O)C2CC2)ccc1Cl)c1ccc(Cl)cc1)C(F)(F)F";"NCRMKIWHFXSBGZ-CNBXIYLPSA-N"
"CHEMBL4740383";"ETRUMADENANT";"AB-928|AB928|ETRUMADENANT";"Small molecule";"2.0";"426.48";"3";"7";"2.84";"139.42";"9";"2";"0";"5";"N";"0.50";"13.94";"3.98";"3.67";"3.67";"4";"MOL";"0";"32";"9";"3";"0";"426.1917";"-1.26";"NEUTRAL";"C23H22N8O";"Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3cccc(C(C)(C)O)n3)nn2)nc(N)n1";"BUXIAWLTBSXYSW-UHFFFAOYSA-N"
"CHEMBL521851";"PICTILISIB";"CDC-0941|GDC 0941|GDC-0941|PICTILISIB|PICTRELISIB|Pictilisib|RG-7321";"Small molecule";"2.0";"513.65";"1075";"2523";"2.15";"107.55";"9";"1";"1";"5";"N";"0.43";"11.60";"5.98";"2.46";"2.44";"4";"MOL";"0";"35";"10";"1";"1";"513.1617";"-2.11";"NEUTRAL";"C23H27N7O3S2";"CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1";"LHNIIDJUOCFXAP-UHFFFAOYSA-N"
"CHEMBL2109364";"AR-20.5";"AR-20.5";"Antibody";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL301829";"CP-195543";"CP-195,543|CP-195543";"Small molecule";"2.0";"428.41";"3";"10";"5.36";"66.76";"3";"2";"1";"4";"N";"0.59";"3.65";"None";"5.24";"1.91";"3";"MOL";"0";"31";"4";"2";"1";"428.1235";"0.37";"ACID";"C24H19F3O4";"O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OC[C@H](Cc1ccccc1)[C@H]2O";"NZQDWKCNBOELAI-KSFYIVLOSA-N"
"CHEMBL3301614";"TOREFORANT TARTRATE";"JNJ-38518168|JNJ-38518168 HEMITARTRATE|TOREFORANT TARTRATE";"Small molecule";"2.0";"935.19";"";"";"4.48";"69.73";"5";"2";"0";"6";"N";"0.61";"11.90";"9.41";"3.97";"1.96";"3";"MOL";"0";"29";"6";"2";"0";"392.2688";"-1.08";"BASE";"C50H70N12O6";"Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1.Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1.O=C(O)C(O)C(O)C(=O)O";"FWIDBLDKHORZBP-UHFFFAOYSA-N"
"CHEMBL4594348";"ELSUBRUTINIB";"ABBV-105|ABBV105|ELSUBRUTINIB";"Small molecule";"2.0";"297.36";"1";"1";"2.16";"79.19";"2";"2";"0";"3";"N";"0.85";"None";"None";"1.47";"1.47";"2";"MOL";"0";"22";"5";"3";"0";"297.1477";"-0.24";"NEUTRAL";"C17H19N3O2";"C=CC(=O)N1CCC[C@@H](c2ccc(C(N)=O)c3[nH]ccc23)C1";"UNHZLHSLZZWMNP-LLVKDONJSA-N"
"CHEMBL169896";"OSI-7904";"GW-1843|OSI 7904|OSI 7904L|OSI-7904|OSI-7904L|TCMDC-131928";"Small molecule";"2.0";"500.51";"15";"23";"3.27";"152.69";"6";"4";"1";"8";"N";"0.27";"3.30";"6.17";"0.38";"-3.43";"4";"MOL";"0";"37";"10";"4";"1";"500.1696";"-0.50";"ACID";"C27H24N4O6";"Cc1nc2ccc3ccc(CNc4ccc5c(c4)CN([C@@H](CCC(=O)O)C(=O)O)C5=O)cc3c2c(=O)[nH]1";"BRVFNEZMTRVUGW-QFIPXVFZSA-N"
"CHEMBL9960";"AZD-7624";"AZD 7624|AZD-7624";"Small molecule";"2.0";"366.46";"4";"4";"5.78";"41.99";"2";"1";"1";"5";"N";"0.49";"None";"2.18";"5.90";"5.90";"4";"MOL";"0";"28";"3";"1";"1";"366.1732";"-1.19";"NEUTRAL";"C25H22N2O";"CC[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1";"MXNGYQJJYRVGGJ-QFIPXVFZSA-N"
"CHEMBL1078685";"TOPIROXOSTAT";"FYX-051|TOPIROXOSTAT|Topiroxostat";"Small molecule";"2.0";"248.25";"9";"27";"1.80";"91.14";"5";"1";"0";"2";"N";"0.75";"8.75";"3.91";"1.82";"1.80";"3";"MOL";"0";"19";"6";"1";"0";"248.0810";"-1.74";"NEUTRAL";"C13H8N6";"N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1";"UBVZQGOVTLIHLH-UHFFFAOYSA-N"
"CHEMBL4300558";"BESIGLIPTIN TOSYLATE";"";"Small molecule";"2.0";"365.45";"";"";"0.82";"79.68";"4";"1";"0";"3";"N";"0.80";"None";"9.03";"-1.12";"-2.74";"0";"MOL";"0";"26";"7";"1";"0";"365.2227";"-0.49";"BASE";"C18H28FN5O2";"CN(C)C(=O)N1C[C@@H]2C[C@@](C)(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)C[C@@H]2C1";"WWRKIQZKFGMESZ-SFUJAXRZSA-N"
"CHEMBL4297718";"CD40 LIGAND";"AMG-950|CD40 LIGAND|CD40 LIGAND RECOMBINANT|RECOMBINANT CD40-LIGAND|RECOMBINANT HUMAN CD40 LIGAND|SOLUBLE CD154 RECOMBINANT";"Unknown";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL307697";"SIVIFENE";"A-007|SIVIFENE";"Small molecule";"2.0";"394.34";"14";"31";"3.78";"151.13";"8";"3";"0";"6";"N";"0.33";"8.77";"3.94";"5.47";"5.45";"3";"MOL";"0";"29";"10";"3";"0";"394.0913";"-0.89";"NEUTRAL";"C19H14N4O6";"O=[N+]([O-])c1ccc(NN=C(c2ccc(O)cc2)c2ccc(O)cc2)c([N+](=O)[O-])c1";"YOQPCWIXYUNEET-UHFFFAOYSA-N"
"CHEMBL3833316";"RIVIPANSEL SODIUM";"GMI-1070|PF-06460031-02|PF-0646003102|RIVIPANSEL SODIUM";"Small molecule";"2.0";"1535.37";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1446.3561";"None";"None";"C58H70N6Na4O31S3";"C[C@@H]1O[C@@H](O[C@@H]2[C@@H](NC(=O)c3cc(=O)[nH]c(=O)[nH]3)C[C@@H](C(=O)NCCNC(=O)COCCOCC(=O)Nc3cc(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c34)C[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H](CC3CCCCC3)C(=O)[O-])[C@H]2OC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O.[Na+].[Na+].[Na+].[Na+]";"QQDCIMVGFXSAJH-DJFGCAFRSA-J"
"CHEMBL1410877";"ARASERTACONAZOLE";"ARASERTACONAZOLE|SERTACONAZOLE, (R)-";"Small molecule";"2.0";"437.78";"11";"17";"7.02";"27.05";"4";"0";"1";"6";"N";"0.32";"None";"6.48";"6.23";"6.19";"4";"MOL";"0";"27";"3";"0";"1";"435.9971";"-1.17";"NEUTRAL";"C20H15Cl3N2OS";"Clc1ccc([C@H](Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1";"JLGKQTAYUIMGRK-IBGZPJMESA-N"
"CHEMBL3740500";"MINNELIDE";"MINNELIDE";"Small molecule";"2.0";"514.38";"8";"76";"1.19";"139.88";"8";"2";"0";"5";"N";"0.26";"1.46";"None";"1.27";"-2.03";"0";"MOL";"0";"32";"10";"2";"0";"470.1342";"2.93";"ACID";"C21H25Na2O10P";"CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2OCOP(=O)([O-])[O-].[Na+].[Na+]";"ZHBJMVNZRZUQEP-KIKMAQITSA-L"
"CHEMBL1716091";"SDX-101";"(-)-(R)-ETODOLAC|(-)-ETODOLAC|ETODOLAC, (-)-|ETODOLAC, (R)-|KS-1056|R-ETODOLAC|RAK-593|SDX-101";"Small molecule";"2.0";"287.36";"13";"16";"3.38";"62.32";"2";"2";"0";"4";"N";"0.91";"4.73";"None";"3.44";"0.83";"2";"MOL";"0";"21";"4";"2";"0";"287.1521";"0.44";"ACID";"C17H21NO3";"CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3";"NNYBQONXHNTVIJ-QGZVFWFLSA-N"
"CHEMBL3545229";"DWP05195";"DWP-05195|DWP05195";"Small molecule";"2.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1688243";"INCB-9471";"INCB-009471|INCB-9471|INCB009471|INCB9471";"Small molecule";"2.0";"559.68";"15";"49";"4.82";"61.80";"6";"0";"1";"5";"N";"0.52";"None";"8.42";"3.25";"2.20";"2";"MOL";"0";"40";"7";"0";"1";"559.3134";"-0.38";"NEUTRAL";"C30H40F3N5O2";"CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C";"ZMCJFJZOSKEMOM-DNKZPPIMSA-N"
